dataset,sample_key,subject,session,recording,story,block,eligible,split,leakage_guard
ds004703,sub-SD010_ses-01_task-PassiveListen__trial-0,sub-SD010,ses-01,sub-SD010_ses-01_task-PassiveListen,welcome,NOT_APPLICABLE,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
SparrKULee,sub-022_ses-shortstories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_5_3_eeg.npy,sub-022,ses-shortstories01,sub-022_ses-shortstories01_task-listeningActive_run-11_eeg.bdf,audiobook_5_3,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-023_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_6_1_eeg.npy,sub-023,ses-shortstories01,sub-023_ses-shortstories01_task-listeningActive_run-01_eeg.bdf,audiobook_6_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-023_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_6_2_eeg.npy,sub-023,ses-shortstories01,sub-023_ses-shortstories01_task-listeningActive_run-02_eeg.bdf,audiobook_6_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-023_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_4_eeg.npy,sub-023,ses-shortstories01,sub-023_ses-shortstories01_task-listeningActive_run-03_eeg.bdf,audiobook_4,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-023_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_1_shifted_eeg.npy,sub-023,ses-shortstories01,sub-023_ses-shortstories01_task-listeningActive_run-04_eeg.bdf,audiobook_1_1_shifted,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-023_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_2_eeg.npy,sub-023,ses-shortstories01,sub-023_ses-shortstories01_task-listeningActive_run-05_eeg.bdf,audiobook_1_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-023_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_5_1_eeg.npy,sub-023,ses-shortstories01,sub-023_ses-shortstories01_task-listeningActive_run-06_eeg.bdf,audiobook_5_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-023_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_5_2_eeg.npy,sub-023,ses-shortstories01,sub-023_ses-shortstories01_task-listeningActive_run-07_eeg.bdf,audiobook_5_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-023_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_5_3_eeg.npy,sub-023,ses-shortstories01,sub-023_ses-shortstories01_task-listeningActive_run-08_eeg.bdf,audiobook_5_3,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-023_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_2_1_eeg.npy,sub-023,ses-shortstories01,sub-023_ses-shortstories01_task-listeningActive_run-09_eeg.bdf,audiobook_2_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-023_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,sub-023,ses-shortstories01,sub-023_ses-shortstories01_task-listeningActive_run-10_eeg.bdf,audiobook_2_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-023_ses-shortstories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_3_eeg.npy,sub-023,ses-shortstories01,sub-023_ses-shortstories01_task-listeningActive_run-11_eeg.bdf,audiobook_3,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-024_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_3_eeg.npy,sub-024,ses-shortstories01,sub-024_ses-shortstories01_task-listeningActive_run-01_eeg.bdf,audiobook_3,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-024_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_4_eeg.npy,sub-024,ses-shortstories01,sub-024_ses-shortstories01_task-listeningActive_run-02_eeg.bdf,audiobook_4,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-024_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_1_eeg.npy,sub-024,ses-shortstories01,sub-024_ses-shortstories01_task-listeningActive_run-03_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-024_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_6_1_eeg.npy,sub-024,ses-shortstories01,sub-024_ses-shortstories01_task-listeningActive_run-04_eeg.bdf,audiobook_6_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-024_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_6_2_eeg.npy,sub-024,ses-shortstories01,sub-024_ses-shortstories01_task-listeningActive_run-05_eeg.bdf,audiobook_6_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-024_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_2_1_eeg.npy,sub-024,ses-shortstories01,sub-024_ses-shortstories01_task-listeningActive_run-06_eeg.bdf,audiobook_2_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-024_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_2_2_eeg.npy,sub-024,ses-shortstories01,sub-024_ses-shortstories01_task-listeningActive_run-07_eeg.bdf,audiobook_2_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-024_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_5_1_eeg.npy,sub-024,ses-shortstories01,sub-024_ses-shortstories01_task-listeningActive_run-08_eeg.bdf,audiobook_5_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-024_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_5_2_eeg.npy,sub-024,ses-shortstories01,sub-024_ses-shortstories01_task-listeningActive_run-09_eeg.bdf,audiobook_5_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-024_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_5_3_eeg.npy,sub-024,ses-shortstories01,sub-024_ses-shortstories01_task-listeningActive_run-10_eeg.bdf,audiobook_5_3,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-025_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,sub-025,ses-shortstories01,sub-025_ses-shortstories01_task-listeningActive_run-01_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-025_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_5_1_eeg.npy,sub-025,ses-shortstories01,sub-025_ses-shortstories01_task-listeningActive_run-02_eeg.bdf,audiobook_5_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-025_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_5_2_eeg.npy,sub-025,ses-shortstories01,sub-025_ses-shortstories01_task-listeningActive_run-03_eeg.bdf,audiobook_5_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-025_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_5_3_eeg.npy,sub-025,ses-shortstories01,sub-025_ses-shortstories01_task-listeningActive_run-04_eeg.bdf,audiobook_5_3,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-025_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_2_1_eeg.npy,sub-025,ses-shortstories01,sub-025_ses-shortstories01_task-listeningActive_run-05_eeg.bdf,audiobook_2_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-025_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_2_2_eeg.npy,sub-025,ses-shortstories01,sub-025_ses-shortstories01_task-listeningActive_run-06_eeg.bdf,audiobook_2_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-025_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_3_eeg.npy,sub-025,ses-shortstories01,sub-025_ses-shortstories01_task-listeningActive_run-07_eeg.bdf,audiobook_3,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-025_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_6_1_eeg.npy,sub-025,ses-shortstories01,sub-025_ses-shortstories01_task-listeningActive_run-08_eeg.bdf,audiobook_6_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-025_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_6_2_eeg.npy,sub-025,ses-shortstories01,sub-025_ses-shortstories01_task-listeningActive_run-09_eeg.bdf,audiobook_6_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-026_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_4_eeg.npy,sub-026,ses-shortstories01,sub-026_ses-shortstories01_task-listeningActive_run-01_eeg.bdf,audiobook_4,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-026_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_5_1_eeg.npy,sub-026,ses-shortstories01,sub-026_ses-shortstories01_task-listeningActive_run-02_eeg.bdf,audiobook_5_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-026_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_5_2_eeg.npy,sub-026,ses-shortstories01,sub-026_ses-shortstories01_task-listeningActive_run-03_eeg.bdf,audiobook_5_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-026_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_5_3_eeg.npy,sub-026,ses-shortstories01,sub-026_ses-shortstories01_task-listeningActive_run-04_eeg.bdf,audiobook_5_3,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-026_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_3_eeg.npy,sub-026,ses-shortstories01,sub-026_ses-shortstories01_task-listeningActive_run-05_eeg.bdf,audiobook_3,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-026_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_2_1_eeg.npy,sub-026,ses-shortstories01,sub-026_ses-shortstories01_task-listeningActive_run-06_eeg.bdf,audiobook_2_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-026_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_2_2_eeg.npy,sub-026,ses-shortstories01,sub-026_ses-shortstories01_task-listeningActive_run-07_eeg.bdf,audiobook_2_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-026_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_6_1_eeg.npy,sub-026,ses-shortstories01,sub-026_ses-shortstories01_task-listeningActive_run-08_eeg.bdf,audiobook_6_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-026_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_6_2_eeg.npy,sub-026,ses-shortstories01,sub-026_ses-shortstories01_task-listeningActive_run-09_eeg.bdf,audiobook_6_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-026_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_1_eeg.npy,sub-026,ses-shortstories01,sub-026_ses-shortstories01_task-listeningActive_run-10_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-027_ses-varyingStories01_task-listeningActive_run-01_desc-preproc-audio-podcast_10_eeg.npy,sub-027,ses-varyingStories01,sub-027_ses-varyingStories01_task-listeningActive_run-01_eeg.bdf,podcast_10,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-027_ses-varyingStories01_task-listeningActive_run-02_desc-preproc-audio-podcast_1_eeg.npy,sub-027,ses-varyingStories01,sub-027_ses-varyingStories01_task-listeningActive_run-02_eeg.bdf,podcast_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-027_ses-varyingStories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_7_1_eeg.npy,sub-027,ses-varyingStories01,sub-027_ses-varyingStories01_task-listeningActive_run-04_eeg.bdf,audiobook_7_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-027_ses-varyingStories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_7_2_eeg.npy,sub-027,ses-varyingStories01,sub-027_ses-varyingStories01_task-listeningActive_run-05_eeg.bdf,audiobook_7_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-027_ses-varyingStories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_7_3_eeg.npy,sub-027,ses-varyingStories01,sub-027_ses-varyingStories01_task-listeningActive_run-06_eeg.bdf,audiobook_7_3,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-027_ses-varyingStories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_7_4_eeg.npy,sub-027,ses-varyingStories01,sub-027_ses-varyingStories01_task-listeningActive_run-07_eeg.bdf,audiobook_7_4,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-027_ses-varyingStories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_7_5_eeg.npy,sub-027,ses-varyingStories01,sub-027_ses-varyingStories01_task-listeningActive_run-08_eeg.bdf,audiobook_7_5,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-027_ses-varyingStories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_7_6_eeg.npy,sub-027,ses-varyingStories01,sub-027_ses-varyingStories01_task-listeningActive_run-09_eeg.bdf,audiobook_7_6,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-027_ses-varyingStories01_task-listeningActive_run-10_desc-preproc-audio-podcast_2_eeg.npy,sub-027,ses-varyingStories01,sub-027_ses-varyingStories01_task-listeningActive_run-10_eeg.bdf,podcast_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-027_ses-varyingStories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_1_eeg.npy,sub-027,ses-varyingStories01,sub-027_ses-varyingStories01_task-listeningActive_run-11_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-027_ses-varyingStories01_task-listeningActive_run-12_desc-preproc-audio-podcast_4_eeg.npy,sub-027,ses-varyingStories01,sub-027_ses-varyingStories01_task-listeningActive_run-12_eeg.bdf,podcast_4,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-027_ses-varyingStories01_task-listeningActive_run-13_desc-preproc-audio-podcast_3_eeg.npy,sub-027,ses-varyingStories01,sub-027_ses-varyingStories01_task-listeningActive_run-13_eeg.bdf,podcast_3,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-028_ses-varyingStories01_task-listeningActive_run-01_desc-preproc-audio-podcast_1_eeg.npy,sub-028,ses-varyingStories01,sub-028_ses-varyingStories01_task-listeningActive_run-01_eeg.bdf,podcast_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
